745654,"[['9.91', '백호랑'], ['박혬', '스토리, 판타지', '서쪽의 신수 백호랑. 과거의 죄를 씻기 위해 인간계에서 하늘의 심부름을 수행중', 'https://comic.naver.com/webtoon/detail.nhn?titleId=745654&no=1']]"
740132,"[['9.88', '중독연구소'], ['김택기', '옴니버스, 드라마', '중독 가정에서 자라온 소년, ‘김태림’은 중독 전문병원에 입사를 하게 되면서 자신의 문제를 바라보게 된다.우리 모두의 중독 이야기, 당신은 무엇에 중독이 되어있나요?', 'https://comic.naver.com/webtoon/detail.nhn?titleId=740132&no=1']]"
737020,"[['9.78', '물레'], ['고긱', '스토리, 드라마', '첫 술자리에서 전과 선언.이거 내 얘기 아니지..?', 'https://comic.naver.com/webtoon/detail.nhn?titleId=737020&no=1']]"
734918,"[['9.86', '모락모락 왕세자님'], ['원해', '스토리, 로맨스', '온천마을에 찾아온 꽃미남 왕세자일행과신비한 힘을 가진 소녀의 판타지 로맨스', 'https://comic.naver.com/webtoon/detail.nhn?titleId=734918&no=1']]"
744375,"[['9.90', '결백한 사람은 없다'], ['서각', '스토리, 드라마', '15년 전 실종된 아이가 돌아왔다.초능력을 가진 순경의 아동실종 심리 수사극', 'https://comic.naver.com/webtoon/detail.nhn?titleId=744375&no=1']]"
737378,"[['8.04', '블루투스'], ['국승원', '스토리, 판타지', '탐사선의 폭발!우주 한가운데 홀로 남겨진 우주 비행사.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=737378&no=1']]"
733770,"[['9.90', '인간의 온도'], ['이재익 / 양세준', '스토리, 드라마', '형사와 기자 그리고 이상한 소년.일어나선 안 될 사건들.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=733770&no=1']]"
703846,"[['9.70', '여신강림'], ['야옹이', '스토리, 로맨스', '누구에게나 비밀은 있다! 그렇다면 여신에게는 어떤 비밀이?!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=703846&no=1']]"
743139,"[['9.78', '한림체육관'], ['혜성 / 이석재', '에피소드, 액션', '세상에서 가장 강한 남자가 되고 싶다', 'https://comic.naver.com/webtoon/detail.nhn?titleId=743139&no=1']]"
752072,"[['9.92', '후기'], ['조석', '스토리, 스릴러', '무가지에 연재되던 삼류 소설이 사실은 누군가의 살인 후기였다!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=752072&no=1']]"
703852,"[['9.97', '바른연애 길잡이'], ['남수', '스토리, 로맨스', '바른 생활 만렙 정바름연애는 레벨 1부터?!2017 <청춘로맨스 대전> 최우수상 수상작', 'https://comic.naver.com/webtoon/detail.nhn?titleId=703852&no=1']]"
702608,"[['9.73', '랜덤채팅의 그녀!'], ['박은혁', '스토리, 드라마', '랜덤채팅만 하던 준우에게 온 기적!과연 그녀에게 다가갈수 있을까?!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=702608&no=1']]"
730656,"[['9.92', '사신소년'], ['류', '스토리, 액션', '수명을 대가로 죽은 자의 능력을 빌리는 소년', 'https://comic.naver.com/webtoon/detail.nhn?titleId=730656&no=1']]"
738487,"[['9.98', '하루만 네가 되고 싶어'], ['삼', '스토리, 판타지', ""'완벽한 인생이었다, 그 애가 나타나기 전까지는'반전에 반전을 거듭하는 치밀한 궁중 서스펜스네이버웹툰 최강자전 19년 대표작."", 'https://comic.naver.com/webtoon/detail.nhn?titleId=738487&no=1']]"
719508,"[['9.94', '헬58'], ['장성준', '스토리, 액션', '약육강식의 섬 헬58에서 벌어지는 권력다툼과 암투, 배신. 주인공 서민은 이 지옥같은 섬에서 과연 희망을 찾고 탈출할 수 있을까?', 'https://comic.naver.com/webtoon/detail.nhn?titleId=719508&no=1']]"
683496,"[['9.96', '신도림'], ['오세형', '스토리, 액션', '세상이 무너지고 세워진 지하도시 신도림그곳에 들어가지 못하고 생존한 소년들이 지하도시의 비밀을 파헤친다', 'https://comic.naver.com/webtoon/detail.nhn?titleId=683496&no=1']]"
738174,"[['9.96', '중증외상센터 : 골든 아워'], ['한산이가 / 홍비치라', '스토리, 드라마', '살 수 있는 환자들이 죽어 가고 있다. 이제 더는 그런 일이 없도록 하겠다.사명감 있는 또라이. 중증외상센터의 난폭한 천사. 외상외과 전문의 백강혁, 그의 중증외상센터 되살리기 프로젝트.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=738174&no=1']]"
711422,"[['9.95', '삼국지톡'], ['무적핑크 / 이리', '에피소드, 시대극', '""유비, 조조, 손권 등 영웅들이 활약하던 후한, 그 난세에 핸드폰이 있었다면?메신저로 소통하고, 개인 방송으로 군사를 모집한다! 이제껏 보지 못한 완전히 새로운 삼국지!""', 'https://comic.naver.com/webtoon/detail.nhn?titleId=711422&no=1']]"
698918,"[['9.91', '원주민 공포만화'], ['원주민', '스토리, 스릴러', '끝까지 방심하지 말 것!당신의 상상을 뛰어넘는 본격 반전 공포 스릴러가 온다!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=698918&no=1']]"
730148,"[['9.94', '피와 살'], ['황준호', '스토리, 스릴러', '멸종 위기에 처한 인간.인간을 먹고 사는 괴물.생존을 위한 그들의 전쟁 혹은 공생.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=730148&no=1']]"
752803,"[['9.80', '관계의 종말'], ['김용키', '스토리, 스릴러', '<타인은 지옥이다> 김용키 작가의 신작!여자친구와 함께 떠난, 비경에 숨겨진 펜션으로의 여름휴가.하지만 불쾌한 펜션 주인을 시작으로 주인공의 트라우마를 끄집어내는 끔찍한 만남들이 이어진다.지옥으로 치닫는 사건과 사고.. 이제 모든 것을 끝낼 때가 왔다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=752803&no=1']]"
